,Team,Owner,HR,R,RBI,SB,OBP,OPS,SO,SV,HD,ERA,WHP,QS,Pts,Rank,league_id,league_name,team_id,HR_Points,R_Points,RBI_Points,SB_Points,OBP_Points,OPS_Points,SO_Points,SV_Points,HD_Points,ERA_Points,WHP_Points,QS_Points,Total_Points,Overall_Rank
214,MadBum Men,fert360,126,416,369,37,0.344,0.822,654,38,8,3.45,1.18,51,,1,21596,D4 - Mark Mulder,124680,175.5,211.5,152.0,130.5,137.5,140.0,129.5,145.0,32.0,205.0,168.5,212.0,1839.0,25.0
215,Expos,MikeO13,121,387,356,44,0.35,0.846,635,25,28,4.01,1.2,45,,2,21596,D4 - Mark Mulder,124729,156.0,156.5,124.0,169.0,177.0,197.0,111.0,76.5,138.0,94.5,151.5,175.5,1726.5,49.0
216,Miggy Mouse Club,Squinto,140,381,366,20,0.356,0.883,604,40,29,3.97,1.2,35,,3,21596,D4 - Mark Mulder,124683,213.0,137.5,144.0,11.5,205.0,222.0,83.5,152.5,146.5,106.5,151.5,69.0,1642.5,67.0
217,Fargo Frostbite,HuskerVol716,123,386,384,39,0.351,0.823,695,36,28,4.34,1.29,40,,4,21596,D4 - Mark Mulder,124661,167.0,154.0,182.0,142.5,187.5,142.5,170.0,131.0,138.0,30.0,43.0,118.0,1605.5,75.0
218,Terlets and Boilers,HRsOnly,129,382,394,60,0.354,0.862,527,18,26,4.04,1.22,30,,5,21596,D4 - Mark Mulder,125371,185.5,140.0,196.0,218.5,200.5,212.0,44.0,38.5,127.5,87.0,132.5,36.5,1618.5,74.0
219,Dahl Me Maybe,theillusionist,116,406,372,32,0.339,0.818,579,21,16,4.08,1.26,42,,6,21596,D4 - Mark Mulder,125419,130.0,199.0,157.5,85.0,92.0,124.5,68.5,52.0,55.0,77.0,78.0,144.0,1262.5,130.0
220,Mozambiques,Porkchop120,104,358,343,38,0.343,0.805,579,15,6,3.17,1.17,46,,7,21596,D4 - Mark Mulder,124686,63.0,81.0,91.0,137.0,126.5,90.5,68.5,26.0,22.5,224.0,180.0,189.5,1299.5,125.0
221,Fleer Ultra,MeesterHat,105,364,288,35,0.338,0.787,549,46,15,4.03,1.18,31,,8,21596,D4 - Mark Mulder,124826,68.5,94.5,10.0,112.5,82.0,41.5,51.5,189.0,50.0,89.0,168.5,42.5,999.5,179.0
222,Manatee Stingers,jimgriddy,90,364,344,48,0.33,0.776,640,47,7,4.18,1.3,40,,9,21596,D4 - Mark Mulder,125353,16.0,94.5,94.5,184.0,31.0,26.0,115.5,192.5,26.5,57.0,34.5,118.0,990.0,182.0
223,Greinke's Haunted Mansion,mcombs,88,293,281,24,0.34,0.774,583,45,30,3.78,1.19,25,,10,21596,D4 - Mark Mulder,124777,11.5,6.0,6.0,24.5,102.5,23.0,71.0,184.0,154.5,146.5,160.0,16.5,906.0,189.0
224,Himalaya Playas,zigzagmaru,98,383,360,51,0.335,0.785,571,18,8,4.22,1.31,40,,11,21596,D4 - Mark Mulder,124675,37.0,143.0,130.0,197.5,62.0,37.0,63.0,38.5,32.0,49.5,27.5,118.0,935.0,186.0
225,Chad Hippos,Sir-tomba,98,344,333,27,0.338,0.799,554,0,21,4.35,1.25,38,,12,21596,D4 - Mark Mulder,124677,37.0,50.0,63.5,42.0,82.0,76.0,54.5,1.0,86.0,28.0,87.0,96.0,703.0,214.0
