,Team,Owner,HR,R,RBI,SB,OBP,OPS,SO,SV,HD,ERA,WHP,QS,Pts,Rank,league_id,league_name,team_id,HR_Points,R_Points,RBI_Points,SB_Points,OBP_Points,OPS_Points,SO_Points,SV_Points,HD_Points,ERA_Points,WHP_Points,QS_Points,Total_Points,Overall_Rank
214,MadBum Men,fert360,125,412,364,37,0.344,0.821,641,38,8,3.46,1.17,38,,1,21596,D4 - Mark Mulder,124680,178.0,210.5,149.5,131.5,140.0,142.0,123.5,146.0,32.0,203.0,177.5,146.0,3363.0,41.0
215,Miggy Mouse Club,Squinto,139,375,365,20,0.356,0.886,595,40,29,3.89,1.19,40,,2,21596,D4 - Mark Mulder,124683,216.0,131.0,152.0,11.5,205.0,222.0,79.0,153.5,148.0,120.0,158.5,153.5,3339.0,45.0
216,Expos,MikeO13,116,381,347,43,0.349,0.839,625,25,28,4.05,1.2,25,,3,21596,D4 - Mark Mulder,124729,139.0,152.5,116.0,164.0,171.5,187.5,108.5,76.5,140.0,80.0,149.0,76.5,2973.0,81.0
217,Fargo Frostbite,HuskerVol716,122,381,376,39,0.349,0.817,695,36,28,4.34,1.29,36,,4,21596,D4 - Mark Mulder,124661,168.5,152.5,178.0,143.5,171.5,128.5,173.0,132.0,140.0,25.5,40.0,132.0,3000.0,76.5
218,Terlets and Boilers,HRsOnly,128,376,388,60,0.355,0.864,525,18,26,4.03,1.22,18,,5,21596,D4 - Mark Mulder,125371,189.0,137.0,194.0,218.5,203.0,212.0,44.0,40.0,128.5,87.5,127.0,40.0,3073.0,71.0
219,Dahl Me Maybe,theillusionist,113,400,366,32,0.338,0.815,574,21,16,4.01,1.25,21,,6,21596,D4 - Mark Mulder,125419,120.5,198.0,155.0,87.0,83.0,123.0,68.0,52.0,56.0,91.5,86.0,52.0,2100.5,168.0
220,Mozambiques,Porkchop120,104,354,343,37,0.342,0.806,579,15,6,3.17,1.17,15,,7,21596,D4 - Mark Mulder,124686,67.5,79.5,105.5,131.5,121.0,94.5,71.0,26.5,22.5,224.0,177.5,26.5,2219.0,153.0
221,Greinke's Haunted Mansion,mcombs,88,291,279,24,0.34,0.773,583,45,30,3.78,1.19,45,,8,21596,D4 - Mark Mulder,124777,15.5,6.0,7.0,26.0,105.0,24.0,75.0,184.0,154.5,144.0,158.5,184.0,2200.0,155.0
222,Manatee Stingers,jimgriddy,87,360,338,48,0.33,0.774,633,47,7,4.15,1.3,47,,9,21596,D4 - Mark Mulder,125353,12.5,94.0,90.0,185.0,35.0,26.0,118.0,193.0,26.5,60.0,32.0,193.0,2074.5,170.0
223,Fleer Ultra,MeesterHat,104,359,287,35,0.338,0.786,547,46,14,4.03,1.18,46,,9,21596,D4 - Mark Mulder,124826,67.5,93.0,11.0,115.5,83.0,40.5,54.5,189.0,47.0,87.5,167.5,189.0,2199.5,156.0
224,Himalaya Playas,zigzagmaru,97,377,352,51,0.335,0.783,567,18,8,4.17,1.31,18,,11,21596,D4 - Mark Mulder,124675,37.5,140.5,124.5,198.0,62.5,37.0,63.5,40.0,32.0,56.5,26.5,40.0,1570.0,200.0
225,Chad Hippos,Sir-tomba,97,342,331,27,0.338,0.799,551,0,20,4.29,1.24,0,,12,21596,D4 - Mark Mulder,124677,37.5,54.5,65.5,43.0,83.0,76.5,57.0,1.0,83.0,33.5,96.0,1.0,1184.0,215.0
